id,label,text,label_num
4478,spam,Subject: ,1
3287,ham,Subject: ,0
682,ham,Subject: ,0
49,ham,Subject: ,0
1202,ham,Subject: ,0
5122,spam,Subject: ,1
4069,spam,Subject: ,1
448,ham,Subject: ,0
1109,ham,Subject: ,0
4548,spam,Subject: ,1
3112,ham,Subject: ,0
2409,ham,Subject: ,0
3857,spam,Subject: ,1
4116,spam,Subject: ,1
1047,ham,Subject: ,0
470,ham,Subject: ,0
3742,spam,Subject: ,1
1299,ham,Subject: ,0
3351,ham,Subject: ,0
733,ham,Subject: ,0
4745,spam,Subject: ,1
569,ham,Subject: ,0
3698,spam,Subject: ,1
5125,spam,Subject: ,1
2151,ham,Subject: ,0
1688,ham,Subject: ,0
3191,ham,Subject: ,0
3473,ham,Subject: ,0
4573,spam,Subject: ,1
2075,ham,Subject: ,0
2936,ham,Subject: ,0
2831,ham,Subject: ,0
4325,spam,Subject: ,1
937,ham,Subject: ,0
638,ham,Subject: ,0
2772,ham,Subject: ,0
537,ham,Subject: ,0
4898,spam,Subject: ,1
2921,ham,Subject: ,0
4903,spam,Subject: ,1
3863,spam,Subject: ,1
2843,ham,Subject: ,0
2209,ham,Subject: ,0
3470,ham,Subject: ,0
1750,ham,Subject: ,0
3830,spam,Subject: ,1
1046,ham,Subject: ,0
1991,ham,Subject: ,0
32,ham,Subject: ,0
3574,ham,Subject: ,0
3489,ham,Subject: ,0
2623,ham,Subject: ,0
3086,ham,Subject: ,0
3613,ham,Subject: ,0
1237,ham,Subject: ,0
3209,ham,Subject: ,0
386,ham,Subject: ,0
3782,spam,Subject: ,1
1808,ham,Subject: ,0
1498,ham,Subject: ,0
131,ham,Subject: ,0
4937,spam,Subject: ,1
379,ham,Subject: ,0
2115,ham,Subject: ,0
174,ham,Subject: ,0
566,ham,Subject: ,0
1972,ham,Subject: ,0
3548,ham,Subject: ,0
2369,ham,Subject: ,0
1400,ham,Subject: ,0
1008,ham,Subject: ,0
4566,spam,Subject: ,1
427,ham,Subject: ,0
3302,ham,Subject: ,0
634,ham,Subject: ,0
1815,ham,Subject: ,0
1027,ham,Subject: ,0
454,ham,Subject: ,0
2966,ham,Subject: ,0
697,ham,Subject: ,0
3253,ham,Subject: ,0
1096,ham,Subject: ,0
1364,ham,Subject: ,0
3705,spam,Subject: ,1
4732,spam,Subject: ,1
4178,spam,Subject: ,1
2415,ham,Subject: ,0
3194,ham,Subject: ,0
777,ham,Subject: ,0
3563,ham,Subject: ,0
4201,spam,Subject: ,1
3691,spam,Subject: ,1
3021,ham,Subject: ,0
1160,ham,Subject: ,0
472,ham,Subject: ,0
1136,ham,Subject: ,0
1643,ham,Subject: ,0
462,ham,Subject: ,0
3664,ham,Subject: ,0
4398,spam,Subject: ,1
92,ham,Subject: ,0
1504,ham,Subject: ,0
413,ham,Subject: ,0
5112,spam,Subject: ,1
4020,spam,Subject: ,1
3798,spam,Subject: ,1
4096,spam,Subject: ,1
3264,ham,Subject: ,0
2877,ham,Subject: ,0
1693,ham,Subject: ,0
4776,spam,Subject: ,1
2685,ham,Subject: ,0
4177,spam,Subject: ,1
899,ham,Subject: ,0
261,ham,Subject: ,0
4354,spam,Subject: ,1
2006,ham,Subject: ,0
247,ham,Subject: ,0
4136,spam,Subject: ,1
4129,spam,Subject: ,1
229,ham,Subject: ,0
2810,ham,Subject: ,0
4117,spam,Subject: ,1
1021,ham,Subject: ,0
2245,ham,Subject: ,0
1582,ham,Subject: ,0
3359,ham,Subject: ,0
871,ham,Subject: ,0
1696,ham,Subject: ,0
848,ham,Subject: ,0
445,ham,Subject: ,0
2912,ham,Subject: ,0
1319,ham,Subject: ,0
4574,spam,Subject: ,1
2345,ham,Subject: ,0
4170,spam,Subject: ,1
3813,spam,Subject: ,1
4428,spam,Subject: ,1
1700,ham,Subject: ,0
2014,ham,Subject: ,0
3130,ham,Subject: ,0
2341,ham,Subject: ,0
4337,spam,Subject: ,1
892,ham,Subject: ,0
3027,ham,Subject: ,0
2309,ham,Subject: ,0
5033,spam,Subject: ,1
2094,ham,Subject: ,0
1658,ham,Subject: ,0
2696,ham,Subject: ,0
5133,spam,Subject: ,1
2670,ham,Subject: ,0
4046,spam,Subject: ,1
3178,ham,Subject: ,0
2665,ham,Subject: ,0
3197,ham,Subject: ,0
1964,ham,Subject: ,0
1266,ham,Subject: ,0
2602,ham,Subject: ,0
4679,spam,Subject: ,1
2664,ham,Subject: ,0
1604,ham,Subject: ,0
4646,spam,Subject: ,1
4443,spam,Subject: ,1
1639,ham,Subject: ,0
4665,spam,Subject: ,1
1978,ham,Subject: ,0
4229,spam,Subject: ,1
922,ham,Subject: ,0
464,ham,Subject: ,0
3603,ham,Subject: ,0
1796,ham,Subject: ,0
4614,spam,Subject: ,1
2525,ham,Subject: ,0
3053,ham,Subject: ,0
4515,spam,Subject: ,1
103,ham,Subject: ,0
3681,spam,Subject: ,1
1871,ham,Subject: ,0
2558,ham,Subject: ,0
3102,ham,Subject: ,0
1535,ham,Subject: ,0
1402,ham,Subject: ,0
185,ham,Subject: ,0
2980,ham,Subject: ,0
758,ham,Subject: ,0
776,ham,Subject: ,0
295,ham,Subject: ,0
1805,ham,Subject: ,0
409,ham,Subject: ,0
98,ham,Subject: ,0
658,ham,Subject: ,0
218,ham,Subject: ,0
3838,spam,Subject: ,1
2803,ham,Subject: ,0
3532,ham,Subject: ,0
3776,spam,Subject: ,1
136,ham,Subject: ,0
4736,spam,Subject: ,1
4279,spam,Subject: ,1
976,ham,Subject: ,0
2485,ham,Subject: ,0
2339,ham,Subject: ,0
876,ham,Subject: ,0
281,ham,Subject: ,0
4225,spam,Subject: ,1
1002,ham,Subject: ,0
920,ham,Subject: ,0
215,ham,Subject: ,0
886,ham,Subject: ,0
2398,ham,Subject: ,0
5057,spam,Subject: ,1
2510,ham,Subject: ,0
146,ham,Subject: ,0
3911,spam,Subject: ,1
3610,ham,Subject: ,0
3723,spam,Subject: ,1
3976,spam,Subject: ,1
4659,spam,Subject: ,1
5048,spam,Subject: ,1
5153,spam,Subject: ,1
781,ham,Subject: ,0
3804,spam,Subject: ,1
3078,ham,Subject: ,0
4759,spam,Subject: ,1
2420,ham,Subject: ,0
1472,ham,Subject: ,0
1307,ham,Subject: ,0
947,ham,Subject: ,0
3497,ham,Subject: ,0
909,ham,Subject: ,0
2509,ham,Subject: ,0
598,ham,Subject: ,0
61,ham,Subject: ,0
518,ham,Subject: ,0
1540,ham,Subject: ,0
3764,spam,Subject: ,1
1345,ham,Subject: ,0
833,ham,Subject: ,0
2017,ham,Subject: ,0
503,ham,Subject: ,0
4696,spam,Subject: ,1
69,ham,Subject: ,0
1743,ham,Subject: ,0
1490,ham,Subject: ,0
2206,ham,Subject: ,0
1244,ham,Subject: ,0
1530,ham,Subject: ,0
3684,spam,Subject: ,1
1399,ham,Subject: ,0
4737,spam,Subject: ,1
1029,ham,Subject: ,0
3322,ham,Subject: ,0
1741,ham,Subject: ,0
2952,ham,Subject: ,0
2077,ham,Subject: ,0
3117,ham,Subject: ,0
1170,ham,Subject: ,0
2656,ham,Subject: ,0
192,ham,Subject: ,0
4409,spam,Subject: ,1
3173,ham,Subject: ,0
2218,ham,Subject: ,0
1797,ham,Subject: ,0
4406,spam,Subject: ,1
3770,spam,Subject: ,1
4787,spam,Subject: ,1
3749,spam,Subject: ,1
1926,ham,Subject: ,0
3650,ham,Subject: ,0
2111,ham,Subject: ,0
493,ham,Subject: ,0
644,ham,Subject: ,0
3943,spam,Subject: ,1
1970,ham,Subject: ,0
1411,ham,Subject: ,0
2618,ham,Subject: ,0
2705,ham,Subject: ,0
2838,ham,Subject: ,0
2867,ham,Subject: ,0
3325,ham,Subject: ,0
4622,spam,Subject: ,1
2686,ham,Subject: ,0
254,ham,Subject: ,0
3825,spam,Subject: ,1
4667,spam,Subject: ,1
995,ham,Subject: ,0
2757,ham,Subject: ,0
2886,ham,Subject: ,0
511,ham,Subject: ,0
5061,spam,Subject: ,1
1346,ham,Subject: ,0
3821,spam,Subject: ,1
79,ham,Subject: ,0
2876,ham,Subject: ,0
1933,ham,Subject: ,0
240,ham,Subject: ,0
1877,ham,Subject: ,0
3700,spam,Subject: ,1
3119,ham,Subject: ,0
636,ham,Subject: ,0
5166,spam,Subject: ,1
4075,spam,Subject: ,1
4053,spam,Subject: ,1
4531,spam,Subject: ,1
1379,ham,Subject: ,0
3055,ham,Subject: ,0
1851,ham,Subject: ,0
509,ham,Subject: ,0
1714,ham,Subject: ,0
2855,ham,Subject: ,0
1343,ham,Subject: ,0
3437,ham,Subject: ,0
1769,ham,Subject: ,0
1199,ham,Subject: ,0
2020,ham,Subject: ,0
4563,spam,Subject: ,1
1178,ham,Subject: ,0
1963,ham,Subject: ,0
3915,spam,Subject: ,1
4510,spam,Subject: ,1
1074,ham,Subject: ,0
3601,ham,Subject: ,0
1749,ham,Subject: ,0
3810,spam,Subject: ,1
5060,spam,Subject: ,1
2565,ham,Subject: ,0
4908,spam,Subject: ,1
1792,ham,Subject: ,0
4289,spam,Subject: ,1
2727,ham,Subject: ,0
1254,ham,Subject: ,0
4378,spam,Subject: ,1
1141,ham,Subject: ,0
1042,ham,Subject: ,0
4423,spam,Subject: ,1
666,ham,Subject: ,0
3258,ham,Subject: ,0
2621,ham,Subject: ,0
3797,spam,Subject: ,1
5107,spam,Subject: ,1
4512,spam,Subject: ,1
82,ham,Subject: ,0
1631,ham,Subject: ,0
962,ham,Subject: ,0
188,ham,Subject: ,0
3426,ham,Subject: ,0
485,ham,Subject: ,0
2613,ham,Subject: ,0
405,ham,Subject: ,0
304,ham,Subject: ,0
3307,ham,Subject: ,0
850,ham,Subject: ,0
2989,ham,Subject: ,0
1293,ham,Subject: ,0
4082,spam,Subject: ,1
1208,ham,Subject: ,0
4282,spam,Subject: ,1
2689,ham,Subject: ,0
476,ham,Subject: ,0
4407,spam,Subject: ,1
81,ham,Subject: ,0
2907,ham,Subject: ,0
1055,ham,Subject: ,0
2745,ham,Subject: ,0
3402,ham,Subject: ,0
4985,spam,Subject: ,1
2282,ham,Subject: ,0
2652,ham,Subject: ,0
1157,ham,Subject: ,0
3300,ham,Subject: ,0
4971,spam,Subject: ,1
3490,ham,Subject: ,0
397,ham,Subject: ,0
1515,ham,Subject: ,0
1381,ham,Subject: ,0
1603,ham,Subject: ,0
761,ham,Subject: ,0
512,ham,Subject: ,0
520,ham,Subject: ,0
2110,ham,Subject: ,0
1103,ham,Subject: ,0
891,ham,Subject: ,0
2960,ham,Subject: ,0
1800,ham,Subject: ,0
322,ham,Subject: ,0
4588,spam,Subject: ,1
709,ham,Subject: ,0
2837,ham,Subject: ,0
139,ham,Subject: ,0
4674,spam,Subject: ,1
1025,ham,Subject: ,0
3808,spam,Subject: ,1
3288,ham,Subject: ,0
4350,spam,Subject: ,1
5017,spam,Subject: ,1
2959,ham,Subject: ,0
63,ham,Subject: ,0
3315,ham,Subject: ,0
5022,spam,Subject: ,1
1907,ham,Subject: ,0
4130,spam,Subject: ,1
1558,ham,Subject: ,0
2710,ham,Subject: ,0
1747,ham,Subject: ,0
2196,ham,Subject: ,0
2129,ham,Subject: ,0
2146,ham,Subject: ,0
3297,ham,Subject: ,0
2015,ham,Subject: ,0
4335,spam,Subject: ,1
4832,spam,Subject: ,1
2013,ham,Subject: ,0
239,ham,Subject: ,0
3572,ham,Subject: ,0
1616,ham,Subject: ,0
2346,ham,Subject: ,0
2546,ham,Subject: ,0
3329,ham,Subject: ,0
4297,spam,Subject: ,1
1761,ham,Subject: ,0
222,ham,Subject: ,0
2408,ham,Subject: ,0
919,ham,Subject: ,0
3612,ham,Subject: ,0
2742,ham,Subject: ,0
2096,ham,Subject: ,0
2410,ham,Subject: ,0
3786,spam,Subject: ,1
5119,spam,Subject: ,1
3155,ham,Subject: ,0
551,ham,Subject: ,0
3081,ham,Subject: ,0
3306,ham,Subject: ,0
2174,ham,Subject: ,0
1113,ham,Subject: ,0
321,ham,Subject: ,0
2737,ham,Subject: ,0
4684,spam,Subject: ,1
3404,ham,Subject: ,0
4733,spam,Subject: ,1
1265,ham,Subject: ,0
3534,ham,Subject: ,0
3853,spam,Subject: ,1
1125,ham,Subject: ,0
3875,spam,Subject: ,1
4534,spam,Subject: ,1
4856,spam,Subject: ,1
1665,ham,Subject: ,0
4361,spam,Subject: ,1
3474,ham,Subject: ,0
4932,spam,Subject: ,1
2169,ham,Subject: ,0
2036,ham,Subject: ,0
4119,spam,Subject: ,1
1191,ham,Subject: ,0
3323,ham,Subject: ,0
1612,ham,Subject: ,0
5130,spam,Subject: ,1
1281,ham,Subject: ,0
1883,ham,Subject: ,0
4947,spam,Subject: ,1
3275,ham,Subject: ,0
4191,spam,Subject: ,1
1764,ham,Subject: ,0
1686,ham,Subject: ,0
3312,ham,Subject: ,0
907,ham,Subject: ,0
2143,ham,Subject: ,0
3993,spam,Subject: ,1
4303,spam,Subject: ,1
2310,ham,Subject: ,0
752,ham,Subject: ,0
3381,ham,Subject: ,0
1872,ham,Subject: ,0
4501,spam,Subject: ,1
582,ham,Subject: ,0
774,ham,Subject: ,0
3462,ham,Subject: ,0
419,ham,Subject: ,0
662,ham,Subject: ,0
219,ham,Subject: ,0
3564,ham,Subject: ,0
2390,ham,Subject: ,0
1438,ham,Subject: ,0
1412,ham,Subject: ,0
2376,ham,Subject: ,0
271,ham,Subject: ,0
4517,spam,Subject: ,1
4226,spam,Subject: ,1
1115,ham,Subject: ,0
532,ham,Subject: ,0
2538,ham,Subject: ,0
1619,ham,Subject: ,0
1782,ham,Subject: ,0
1335,ham,Subject: ,0
5129,spam,Subject: ,1
3686,spam,Subject: ,1
1000,ham,Subject: ,0
649,ham,Subject: ,0
3193,ham,Subject: ,0
1816,ham,Subject: ,0
3854,spam,Subject: ,1
3015,ham,Subject: ,0
59,ham,Subject: ,0
4351,spam,Subject: ,1
748,ham,Subject: ,0
652,ham,Subject: ,0
2800,ham,Subject: ,0
594,ham,Subject: ,0
4206,spam,Subject: ,1
4982,spam,Subject: ,1
1325,ham,Subject: ,0
3706,spam,Subject: ,1
1494,ham,Subject: ,0
921,ham,Subject: ,0
162,ham,Subject: ,0
2531,ham,Subject: ,0
3337,ham,Subject: ,0
3658,ham,Subject: ,0
3066,ham,Subject: ,0
2296,ham,Subject: ,0
2008,ham,Subject: ,0
4021,spam,Subject: ,1
3227,ham,Subject: ,0
4420,spam,Subject: ,1
482,ham,Subject: ,0
366,ham,Subject: ,0
3530,ham,Subject: ,0
3971,spam,Subject: ,1
3506,ham,Subject: ,0
1049,ham,Subject: ,0
966,ham,Subject: ,0
654,ham,Subject: ,0
4496,spam,Subject: ,1
1203,ham,Subject: ,0
496,ham,Subject: ,0
4996,spam,Subject: ,1
4752,spam,Subject: ,1
3195,ham,Subject: ,0
2970,ham,Subject: ,0
3394,ham,Subject: ,0
4049,spam,Subject: ,1
4656,spam,Subject: ,1
2118,ham,Subject: ,0
173,ham,Subject: ,0
1023,ham,Subject: ,0
861,ham,Subject: ,0
3550,ham,Subject: ,0
639,ham,Subject: ,0
145,ham,Subject: ,0
880,ham,Subject: ,0
4815,spam,Subject: ,1
3183,ham,Subject: ,0
2924,ham,Subject: ,0
2997,ham,Subject: ,0
4671,spam,Subject: ,1
1081,ham,Subject: ,0
4772,spam,Subject: ,1
4596,spam,Subject: ,1
1853,ham,Subject: ,0
3951,spam,Subject: ,1
24,ham,Subject: ,0
1892,ham,Subject: ,0
4220,spam,Subject: ,1
1962,ham,Subject: ,0
2848,ham,Subject: ,0
4525,spam,Subject: ,1
863,ham,Subject: ,0
4598,spam,Subject: ,1
1599,ham,Subject: ,0
2043,ham,Subject: ,0
1793,ham,Subject: ,0
490,ham,Subject: ,0
3350,ham,Subject: ,0
5096,spam,Subject: ,1
2364,ham,Subject: ,0
4756,spam,Subject: ,1
72,ham,Subject: ,0
2576,ham,Subject: ,0
1065,ham,Subject: ,0
3054,ham,Subject: ,0
4269,spam,Subject: ,1
2586,ham,Subject: ,0
4765,spam,Subject: ,1
1285,ham,Subject: ,0
651,ham,Subject: ,0
5082,spam,Subject: ,1
2228,ham,Subject: ,0
266,ham,Subject: ,0
31,ham,Subject: ,0
3618,ham,Subject: ,0
2087,ham,Subject: ,0
3672,spam,Subject: ,1
1439,ham,Subject: ,0
953,ham,Subject: ,0
906,ham,Subject: ,0
1107,ham,Subject: ,0
3646,ham,Subject: ,0
280,ham,Subject: ,0
314,ham,Subject: ,0
5067,spam,Subject: ,1
1336,ham,Subject: ,0
221,ham,Subject: ,0
1999,ham,Subject: ,0
1219,ham,Subject: ,0
8,ham,Subject: ,0
2426,ham,Subject: ,0
4602,spam,Subject: ,1
1072,ham,Subject: ,0
2062,ham,Subject: ,0
5042,spam,Subject: ,1
1016,ham,Subject: ,0
4747,spam,Subject: ,1
4006,spam,Subject: ,1
2294,ham,Subject: ,0
1602,ham,Subject: ,0
5011,spam,Subject: ,1
4541,spam,Subject: ,1
3562,ham,Subject: ,0
1966,ham,Subject: ,0
34,ham,Subject: ,0
2275,ham,Subject: ,0
3423,ham,Subject: ,0
5016,spam,Subject: ,1
501,ham,Subject: ,0
3816,spam,Subject: ,1
3499,ham,Subject: ,0
3058,ham,Subject: ,0
3143,ham,Subject: ,0
628,ham,Subject: ,0
2972,ham,Subject: ,0
2732,ham,Subject: ,0
5066,spam,Subject: ,1
3464,ham,Subject: ,0
4174,spam,Subject: ,1
1398,ham,Subject: ,0
1017,ham,Subject: ,0
2974,ham,Subject: ,0
540,ham,Subject: ,0
1369,ham,Subject: ,0
3733,spam,Subject: ,1
3278,ham,Subject: ,0
604,ham,Subject: ,0
4896,spam,Subject: ,1
3019,ham,Subject: ,0
3123,ham,Subject: ,0
3305,ham,Subject: ,0
1507,ham,Subject: ,0
4680,spam,Subject: ,1
4824,spam,Subject: ,1
2068,ham,Subject: ,0
2368,ham,Subject: ,0
399,ham,Subject: ,0
4081,spam,Subject: ,1
2733,ham,Subject: ,0
4159,spam,Subject: ,1
2047,ham,Subject: ,0
602,ham,Subject: ,0
676,ham,Subject: ,0
3973,spam,Subject: ,1
2244,ham,Subject: ,0
150,ham,Subject: ,0
3725,spam,Subject: ,1
2844,ham,Subject: ,0
3092,ham,Subject: ,0
3342,ham,Subject: ,0
2154,ham,Subject: ,0
3654,ham,Subject: ,0
3069,ham,Subject: ,0
524,ham,Subject: ,0
4873,spam,Subject: ,1
793,ham,Subject: ,0
1486,ham,Subject: ,0
764,ham,Subject: ,0
2794,ham,Subject: ,0
3760,spam,Subject: ,1
3485,ham,Subject: ,0
2804,ham,Subject: ,0
298,ham,Subject: ,0
3440,ham,Subject: ,0
3339,ham,Subject: ,0
3343,ham,Subject: ,0
2869,ham,Subject: ,0
4948,spam,Subject: ,1
2944,ham,Subject: ,0
4710,spam,Subject: ,1
4691,spam,Subject: ,1
227,ham,Subject: ,0
564,ham,Subject: ,0
1480,ham,Subject: ,0
2592,ham,Subject: ,0
743,ham,Subject: ,0
895,ham,Subject: ,0
1497,ham,Subject: ,0
3932,spam,Subject: ,1
2704,ham,Subject: ,0
1549,ham,Subject: ,0
3301,ham,Subject: ,0
2942,ham,Subject: ,0
3919,spam,Subject: ,1
2470,ham,Subject: ,0
5100,spam,Subject: ,1
4377,spam,Subject: ,1
488,ham,Subject: ,0
2044,ham,Subject: ,0
460,ham,Subject: ,0
4357,spam,Subject: ,1
2721,ham,Subject: ,0
3523,ham,Subject: ,0
1327,ham,Subject: ,0
1139,ham,Subject: ,0
1091,ham,Subject: ,0
685,ham,Subject: ,0
1448,ham,Subject: ,0
3820,spam,Subject: ,1
152,ham,Subject: ,0
400,ham,Subject: ,0
1340,ham,Subject: ,0
4249,spam,Subject: ,1
2505,ham,Subject: ,0
4293,spam,Subject: ,1
1553,ham,Subject: ,0
1070,ham,Subject: ,0
2813,ham,Subject: ,0
1726,ham,Subject: ,0
1310,ham,Subject: ,0
3643,ham,Subject: ,0
4500,spam,Subject: ,1
2010,ham,Subject: ,0
3093,ham,Subject: ,0
2095,ham,Subject: ,0
657,ham,Subject: ,0
4758,spam,Subject: ,1
442,ham,Subject: ,0
2288,ham,Subject: ,0
3743,spam,Subject: ,1
5069,spam,Subject: ,1
3677,spam,Subject: ,1
4575,spam,Subject: ,1
2564,ham,Subject: ,0
362,ham,Subject: ,0
656,ham,Subject: ,0
3303,ham,Subject: ,0
4709,spam,Subject: ,1
1422,ham,Subject: ,0
3448,ham,Subject: ,0
4761,spam,Subject: ,1
1062,ham,Subject: ,0
4487,spam,Subject: ,1
324,ham,Subject: ,0
4878,spam,Subject: ,1
3665,ham,Subject: ,0
1936,ham,Subject: ,0
2437,ham,Subject: ,0
3037,ham,Subject: ,0
2307,ham,Subject: ,0
1598,ham,Subject: ,0
4466,spam,Subject: ,1
1172,ham,Subject: ,0
125,ham,Subject: ,0
132,ham,Subject: ,0
4849,spam,Subject: ,1
1051,ham,Subject: ,0
1567,ham,Subject: ,0
2770,ham,Subject: ,0
3142,ham,Subject: ,0
3245,ham,Subject: ,0
2130,ham,Subject: ,0
3896,spam,Subject: ,1
1895,ham,Subject: ,0
667,ham,Subject: ,0
4426,spam,Subject: ,1
716,ham,Subject: ,0
3690,spam,Subject: ,1
2340,ham,Subject: ,0
3400,ham,Subject: ,0
3540,ham,Subject: ,0
1919,ham,Subject: ,0
2931,ham,Subject: ,0
2133,ham,Subject: ,0
3318,ham,Subject: ,0
1350,ham,Subject: ,0
1508,ham,Subject: ,0
2234,ham,Subject: ,0
3265,ham,Subject: ,0
1475,ham,Subject: ,0
3309,ham,Subject: ,0
2164,ham,Subject: ,0
336,ham,Subject: ,0
771,ham,Subject: ,0
3493,ham,Subject: ,0
5024,spam,Subject: ,1
452,ham,Subject: ,0
3369,ham,Subject: ,0
4966,spam,Subject: ,1
4164,spam,Subject: ,1
3138,ham,Subject: ,0
2688,ham,Subject: ,0
1359,ham,Subject: ,0
3841,spam,Subject: ,1
1789,ham,Subject: ,0
4666,spam,Subject: ,1
5047,spam,Subject: ,1
1708,ham,Subject: ,0
4332,spam,Subject: ,1
3022,ham,Subject: ,0
2251,ham,Subject: ,0
3637,ham,Subject: ,0
2428,ham,Subject: ,0
3272,ham,Subject: ,0
391,ham,Subject: ,0
3711,spam,Subject: ,1
68,ham,Subject: ,0
3817,spam,Subject: ,1
834,ham,Subject: ,0
1564,ham,Subject: ,0
3539,ham,Subject: ,0
4476,spam,Subject: ,1
2865,ham,Subject: ,0
759,ham,Subject: ,0
2626,ham,Subject: ,0
5030,spam,Subject: ,1
2935,ham,Subject: ,0
3962,spam,Subject: ,1
4305,spam,Subject: ,1
2024,ham,Subject: ,0
4127,spam,Subject: ,1
58,ham,Subject: ,0
4514,spam,Subject: ,1
4014,spam,Subject: ,1
4650,spam,Subject: ,1
3923,spam,Subject: ,1
4960,spam,Subject: ,1
1184,ham,Subject: ,0
2357,ham,Subject: ,0
5117,spam,Subject: ,1
807,ham,Subject: ,0
5050,spam,Subject: ,1
352,ham,Subject: ,0
1591,ham,Subject: ,0
745,ham,Subject: ,0
1623,ham,Subject: ,0
3206,ham,Subject: ,0
1061,ham,Subject: ,0
4171,spam,Subject: ,1
2589,ham,Subject: ,0
317,ham,Subject: ,0
4057,spam,Subject: ,1
4415,spam,Subject: ,1
3324,ham,Subject: ,0
1151,ham,Subject: ,0
4207,spam,Subject: ,1
2740,ham,Subject: ,0
4222,spam,Subject: ,1
3435,ham,Subject: ,0
4061,spam,Subject: ,1
3273,ham,Subject: ,0
3151,ham,Subject: ,0
1576,ham,Subject: ,0
3080,ham,Subject: ,0
3476,ham,Subject: ,0
1704,ham,Subject: ,0
4986,spam,Subject: ,1
700,ham,Subject: ,0
4065,spam,Subject: ,1
2419,ham,Subject: ,0
147,ham,Subject: ,0
2027,ham,Subject: ,0
3985,spam,Subject: ,1
4719,spam,Subject: ,1
2988,ham,Subject: ,0
571,ham,Subject: ,0
1864,ham,Subject: ,0
1727,ham,Subject: ,0
1601,ham,Subject: ,0
990,ham,Subject: ,0
3507,ham,Subject: ,0
1960,ham,Subject: ,0
3795,spam,Subject: ,1
3877,spam,Subject: ,1
686,ham,Subject: ,0
1955,ham,Subject: ,0
118,ham,Subject: ,0
4844,spam,Subject: ,1
217,ham,Subject: ,0
1031,ham,Subject: ,0
4092,spam,Subject: ,1
4618,spam,Subject: ,1
1896,ham,Subject: ,0
3791,spam,Subject: ,1
18,ham,Subject: ,0
1921,ham,Subject: ,0
4817,spam,Subject: ,1
5075,spam,Subject: ,1
4133,spam,Subject: ,1
645,ham,Subject: ,0
4621,spam,Subject: ,1
4224,spam,Subject: ,1
2573,ham,Subject: ,0
1751,ham,Subject: ,0
3,ham,Subject: ,0
1267,ham,Subject: ,0
846,ham,Subject: ,0
4138,spam,Subject: ,1
1691,ham,Subject: ,0
1874,ham,Subject: ,0
3331,ham,Subject: ,0
1316,ham,Subject: ,0
2254,ham,Subject: ,0
1659,ham,Subject: ,0
2208,ham,Subject: ,0
2456,ham,Subject: ,0
3014,ham,Subject: ,0
3074,ham,Subject: ,0
2550,ham,Subject: ,0
1939,ham,Subject: ,0
2490,ham,Subject: ,0
2076,ham,Subject: ,0
2832,ham,Subject: ,0
2786,ham,Subject: ,0
4829,spam,Subject: ,1
211,ham,Subject: ,0
3807,spam,Subject: ,1
2761,ham,Subject: ,0
705,ham,Subject: ,0
2894,ham,Subject: ,0
2344,ham,Subject: ,0
4100,spam,Subject: ,1
1620,ham,Subject: ,0
3047,ham,Subject: ,0
1996,ham,Subject: ,0
2306,ham,Subject: ,0
3399,ham,Subject: ,0
4597,spam,Subject: ,1
2315,ham,Subject: ,0
581,ham,Subject: ,0
1180,ham,Subject: ,0
2366,ham,Subject: ,0
2503,ham,Subject: ,0
2150,ham,Subject: ,0
2860,ham,Subject: ,0
276,ham,Subject: ,0
3794,spam,Subject: ,1
4952,spam,Subject: ,1
3660,ham,Subject: ,0
2362,ham,Subject: ,0
1337,ham,Subject: ,0
4648,spam,Subject: ,1
15,ham,Subject: ,0
206,ham,Subject: ,0
2806,ham,Subject: ,0
3623,ham,Subject: ,0
4746,spam,Subject: ,1
1098,ham,Subject: ,0
1038,ham,Subject: ,0
3865,spam,Subject: ,1
4258,spam,Subject: ,1
1093,ham,Subject: ,0
562,ham,Subject: ,0
878,ham,Subject: ,0
148,ham,Subject: ,0
2568,ham,Subject: ,0
4190,spam,Subject: ,1
3252,ham,Subject: ,0
1897,ham,Subject: ,0
66,ham,Subject: ,0
2266,ham,Subject: ,0
3068,ham,Subject: ,0
3414,ham,Subject: ,0
253,ham,Subject: ,0
3846,spam,Subject: ,1
491,ham,Subject: ,0
157,ham,Subject: ,0
3753,spam,Subject: ,1
3842,spam,Subject: ,1
3839,spam,Subject: ,1
703,ham,Subject: ,0
2249,ham,Subject: ,0
622,ham,Subject: ,0
5012,spam,Subject: ,1
1875,ham,Subject: ,0
510,ham,Subject: ,0
1216,ham,Subject: ,0
1094,ham,Subject: ,0
5049,spam,Subject: ,1
2467,ham,Subject: ,0
592,ham,Subject: ,0
1561,ham,Subject: ,0
1022,ham,Subject: ,0
378,ham,Subject: ,0
1102,ham,Subject: ,0
1801,ham,Subject: ,0
2188,ham,Subject: ,0
3317,ham,Subject: ,0
857,ham,Subject: ,0
2105,ham,Subject: ,0
4048,spam,Subject: ,1
931,ham,Subject: ,0
3737,spam,Subject: ,1
3141,ham,Subject: ,0
3614,ham,Subject: ,0
1581,ham,Subject: ,0
985,ham,Subject: ,0
997,ham,Subject: ,0
775,ham,Subject: ,0
3617,ham,Subject: ,0
3188,ham,Subject: ,0
4472,spam,Subject: ,1
2439,ham,Subject: ,0
2138,ham,Subject: ,0
2684,ham,Subject: ,0
2563,ham,Subject: ,0
2631,ham,Subject: ,0
